customer_id,signup_date,signup_month,plan,monthly_charges,region,acquisition_channel,age_group,avg_sessions_per_week,courses_completed,support_tickets,used_mobile_app,autopay_enabled,tenure_months,churned,churn_reason,lifetime_value
CUST04715,2025-11-24,2025-11,Standard,18.99,Europe,Partnership,25-34,2.4,4,0,0,1,7.194480946123521,0,Still Active,136.62
CUST04716,2025-04-16,2025-04,Standard,19.22,North America,Paid Ads,18-24,2.4,3,1,1,0,14.487516425755585,0,Still Active,278.45
CUST04717,2025-05-27,2025-05,Premium,39.72,North America,Organic Search,25-34,1.8,2,1,1,1,13.1,0,Still Active,520.33
CUST04718,2025-05-28,2025-05,Basic,9.72,North America,Paid Ads,25-34,3.0,2,2,1,0,13.1,0,Still Active,127.33
CUST04719,2024-07-05,2024-07,Basic,9.95,North America,Organic Search,45-54,1.7,0,1,1,1,6.6,1,Too Expensive,65.67
CUST04720,2024-12-03,2024-12,Standard,19.24,Europe,Referral,25-34,0.4,1,0,1,1,18.889618922470433,0,Still Active,363.44
CUST04721,2025-02-27,2025-02,Standard,19.97,North America,Organic Search,35-44,3.2,0,0,1,1,16.064388961892245,0,Still Active,320.81
CUST04722,2025-03-04,2025-03,Standard,19.81,Europe,Partnership,35-44,3.3,1,0,1,0,15.9,0,Still Active,314.98
CUST04723,2025-03-19,2025-03,Premium,39.56,Latin America,Social Media,35-44,2.5,0,0,0,1,15.4,0,Still Active,609.22
CUST04724,2024-12-05,2024-12,Basic,9.79,Europe,Organic Search,55+,1.9,1,1,0,1,18.8,0,Still Active,184.05
CUST04725,2024-08-19,2024-08,Premium,38.38,Europe,Organic Search,35-44,1.9,4,1,1,1,5.8,1,No Longer Needed,222.6
CUST04726,2025-04-13,2025-04,Standard,19.94,Latin America,Paid Ads,55+,0.8,0,1,1,1,5.0,1,Found Alternative,99.7
CUST04727,2025-10-06,2025-10,Basic,9.9,North America,Social Media,25-34,1.1,3,1,1,1,8.8,0,Still Active,87.12
CUST04728,2025-10-08,2025-10,Premium,39.65,Europe,Organic Search,35-44,2.6,6,0,0,1,8.7,0,Still Active,344.96
CUST04729,2026-05-09,2026-05,Standard,19.88,Asia Pacific,Organic Search,35-44,2.8,0,0,0,1,1.7,0,Still Active,33.8
CUST04730,2025-01-20,2025-01,Basic,9.62,Latin America,Paid Ads,55+,1.6,1,0,1,1,17.3,0,Still Active,166.43
CUST04731,2025-01-28,2025-01,Basic,9.92,Europe,Referral,25-34,2.4,1,0,1,1,17.0,0,Still Active,168.64
CUST04732,2024-10-24,2024-10,Basic,9.74,North America,Organic Search,18-24,3.5,4,0,0,0,20.2,0,Still Active,196.75
CUST04733,2026-05-04,2026-05,Standard,19.64,Latin America,Referral,35-44,1.4,0,0,1,1,1.9,0,Still Active,37.32
CUST04734,2026-05-23,2026-05,Basic,9.97,North America,Partnership,25-34,0.8,0,0,1,1,1.281208935611038,0,Still Active,12.77
CUST04735,2025-11-07,2025-11,Basic,9.94,North America,Organic Search,35-44,1.3,2,0,1,1,1.9,1,Found Alternative,18.89
CUST04736,2025-06-11,2025-06,Basic,9.62,North America,Paid Ads,55+,2.1,0,0,1,0,3.3,1,Not Enough Content Use,31.75
CUST04737,2024-11-03,2024-11,Standard,19.72,Europe,Organic Search,55+,2.4,0,0,0,1,19.87516425755585,0,Still Active,391.94
CUST04738,2024-07-16,2024-07,Premium,39.65,Asia Pacific,Organic Search,25-34,1.8,3,1,1,0,23.488830486202364,0,Still Active,931.33
CUST04739,2024-09-20,2024-09,Standard,19.43,Asia Pacific,Organic Search,25-34,2.5,3,1,1,1,21.3,0,Still Active,413.86
CUST04740,2025-09-05,2025-09,Basic,9.54,Asia Pacific,Paid Ads,35-44,12.1,2,1,1,1,9.8,0,Still Active,93.49
CUST04741,2025-06-02,2025-06,Premium,38.62,North America,Social Media,35-44,0.6,4,0,0,1,12.9,0,Still Active,498.2
CUST04742,2025-12-07,2025-12,Standard,19.72,Europe,Referral,35-44,2.2,2,0,0,1,6.767411300919842,0,Still Active,133.45
CUST04743,2025-07-31,2025-07,Premium,39.16,Asia Pacific,Organic Search,35-44,3.4,1,0,1,1,11.0,0,Still Active,430.76
CUST04744,2024-11-16,2024-11,Basic,9.88,Europe,Organic Search,35-44,1.3,7,2,0,0,19.4,0,Still Active,191.67
CUST04745,2024-07-02,2024-07,Basic,9.94,Latin America,Referral,18-24,4.4,4,0,0,1,23.9,0,Still Active,237.57
CUST04746,2025-02-03,2025-02,Standard,19.32,Asia Pacific,Organic Search,45-54,6.5,2,0,0,1,16.852825229960576,0,Still Active,325.6
CUST04747,2026-01-05,2026-01,Basic,9.83,Europe,Paid Ads,18-24,2.5,2,1,1,1,5.8,0,Still Active,57.01
CUST04748,2025-06-01,2025-06,Standard,19.09,North America,Paid Ads,18-24,2.6,2,1,1,0,12.976346911957949,0,Still Active,247.72
CUST04749,2025-06-26,2025-06,Premium,39.32,Europe,Partnership,45-54,2.0,2,1,0,1,12.155059132720105,0,Still Active,477.94
CUST04750,2024-09-12,2024-09,Premium,38.06,Latin America,Organic Search,35-44,3.0,2,1,0,1,21.583442838370566,0,Still Active,821.47
CUST04751,2025-08-18,2025-08,Premium,38.49,North America,Referral,35-44,5.5,1,0,0,1,10.4,0,Still Active,400.3
CUST04752,2025-06-28,2025-06,Standard,19.44,Asia Pacific,Organic Search,25-34,2.1,2,1,0,1,12.089356110381077,0,Still Active,235.02
CUST04753,2025-06-13,2025-06,Basic,9.91,North America,Referral,18-24,0.6,3,1,1,1,12.582128777923783,0,Still Active,124.69
CUST04754,2026-05-01,2026-05,Basic,9.56,Europe,Referral,25-34,1.2,0,1,0,1,1.2,1,Too Expensive,11.47
CUST04755,2025-02-12,2025-02,Standard,19.77,Europe,Social Media,35-44,2.6,1,2,0,0,16.557161629434955,0,Still Active,327.34
CUST04756,2025-11-05,2025-11,Standard,19.55,Europe,Paid Ads,25-34,2.5,2,0,0,1,7.8,0,Still Active,152.49
CUST04757,2025-12-19,2025-12,Basic,9.72,Asia Pacific,Paid Ads,35-44,2.3,3,0,1,0,6.3731931668856765,0,Still Active,61.95
CUST04758,2024-08-23,2024-08,Basic,9.81,North America,Organic Search,45-54,0.5,2,2,0,1,22.2,0,Still Active,217.78
CUST04759,2025-11-22,2025-11,Standard,19.33,North America,Organic Search,25-34,1.5,1,0,1,0,7.260183968462549,0,Still Active,140.34
CUST04760,2026-05-02,2026-05,Standard,19.98,Asia Pacific,Paid Ads,45-54,1.6,2,1,1,1,1.9710906701708277,0,Still Active,39.38
CUST04761,2026-02-23,2026-02,Premium,38.21,North America,Social Media,45-54,0.6,0,0,1,1,2.5,1,Technical Issues,95.52
CUST04762,2024-08-16,2024-08,Standard,19.13,Europe,Paid Ads,45-54,1.8,0,1,1,0,22.470433639947437,0,Still Active,429.86
CUST04763,2026-01-27,2026-01,Standard,19.87,North America,Referral,35-44,1.4,2,0,1,1,5.091984231274639,0,Still Active,101.18
CUST04764,2025-06-19,2025-06,Standard,19.21,North America,Organic Search,25-34,0.8,3,1,1,1,12.3850197109067,0,Still Active,237.92
CUST04765,2024-10-18,2024-10,Premium,38.11,Europe,Paid Ads,25-34,2.6,0,1,0,1,20.4,0,Still Active,777.44
CUST04766,2024-11-23,2024-11,Standard,19.88,Asia Pacific,Paid Ads,35-44,1.9,0,0,0,1,1.7,1,Found Alternative,33.8
CUST04767,2025-04-21,2025-04,Premium,38.12,North America,Organic Search,25-34,0.5,2,1,0,1,7.5,1,Found Alternative,285.9
CUST04768,2025-12-07,2025-12,Premium,39.71,North America,Paid Ads,35-44,0.9,2,0,1,1,6.767411300919842,0,Still Active,268.73
CUST04769,2025-06-09,2025-06,Premium,39.05,North America,Social Media,35-44,6.1,3,1,1,0,12.7,0,Still Active,495.93
CUST04770,2025-03-09,2025-03,Basic,9.76,Europe,Paid Ads,18-24,1.2,2,0,0,1,15.7,0,Still Active,153.23
CUST04771,2025-07-27,2025-07,Basic,9.56,North America,Referral,35-44,0.6,1,0,1,0,11.1,0,Still Active,106.12
CUST04772,2025-07-27,2025-07,Basic,9.81,Europe,Social Media,18-24,4.4,0,0,0,1,11.1,0,Still Active,108.89
CUST04773,2025-12-10,2025-12,Basic,9.68,Asia Pacific,Paid Ads,18-24,2.6,4,0,0,1,6.668856767411301,0,Still Active,64.55
CUST04774,2026-01-22,2026-01,Basic,9.67,Europe,Social Media,45-54,7.7,5,1,0,0,5.256241787122208,0,Still Active,50.83
CUST04775,2025-01-08,2025-01,Basic,9.84,North America,Paid Ads,25-34,3.5,0,0,0,1,17.7,0,Still Active,174.17
CUST04776,2025-06-05,2025-06,Basic,9.92,Europe,Organic Search,35-44,1.0,0,0,0,1,12.8,0,Still Active,126.98
CUST04777,2024-08-24,2024-08,Standard,19.72,Latin America,Organic Search,25-34,1.4,5,1,1,1,5.2,1,Found Alternative,102.54
CUST04778,2024-12-04,2024-12,Standard,19.67,North America,Organic Search,35-44,3.7,2,1,0,1,18.85676741130092,0,Still Active,370.91
CUST04779,2025-01-14,2025-01,Basic,9.93,North America,Referral,25-34,1.0,3,0,0,1,17.5,0,Still Active,173.78
CUST04780,2026-04-23,2026-04,Standard,19.89,Europe,Social Media,35-44,2.6,2,2,1,0,2.266754270696452,0,Still Active,45.09
CUST04781,2025-05-23,2025-05,Standard,19.73,North America,Organic Search,45-54,2.3,1,0,0,1,13.272010512483574,0,Still Active,261.86
CUST04782,2024-11-01,2024-11,Standard,19.81,Europe,Organic Search,45-54,5.1,3,0,1,0,19.9,0,Still Active,394.22
CUST04783,2024-08-26,2024-08,Premium,38.47,Asia Pacific,Paid Ads,18-24,0.5,0,1,0,0,22.1,0,Still Active,850.19
CUST04784,2024-11-18,2024-11,Basic,9.83,Europe,Referral,35-44,0.9,0,0,1,0,19.38239159001314,0,Still Active,190.53
CUST04785,2025-01-31,2025-01,Basic,9.73,Europe,Paid Ads,45-54,8.1,2,0,1,1,16.95137976346912,0,Still Active,164.94
CUST04786,2026-03-04,2026-03,Basic,9.91,Europe,Paid Ads,18-24,4.2,1,0,0,1,3.9,0,Still Active,38.65
CUST04787,2024-08-11,2024-08,Basic,9.97,North America,Referral,18-24,1.4,0,2,0,1,9.5,1,Not Enough Content Use,94.72
CUST04788,2024-08-13,2024-08,Standard,19.26,North America,Paid Ads,45-54,5.1,0,2,1,0,22.568988173455978,0,Still Active,434.68
CUST04789,2025-11-27,2025-11,Basic,9.83,Asia Pacific,Partnership,45-54,0.2,1,1,1,1,7.09592641261498,0,Still Active,69.75
CUST04790,2026-05-07,2026-05,Basic,9.92,Latin America,Organic Search,25-34,1.8,2,0,0,0,1.8,0,Still Active,17.86
CUST04791,2025-07-01,2025-07,Basic,9.83,Asia Pacific,Partnership,18-24,0.6,0,0,0,1,0.9,1,Too Expensive,8.85
CUST04792,2024-08-02,2024-08,Basic,9.83,Latin America,Organic Search,35-44,1.2,2,0,1,1,22.9,0,Still Active,225.11
CUST04793,2025-02-13,2025-02,Standard,19.81,North America,Organic Search,25-34,3.6,1,3,0,1,16.5,0,Still Active,326.86
CUST04794,2025-04-03,2025-04,Standard,19.69,North America,Social Media,35-44,1.0,0,1,0,1,14.9,0,Still Active,293.38
CUST04795,2026-03-20,2026-03,Basic,9.9,North America,Referral,25-34,4.3,3,1,0,0,0.9,1,Too Expensive,8.91
CUST04796,2026-04-16,2026-04,Basic,9.99,North America,Social Media,35-44,8.3,4,0,0,1,2.4967148488830486,0,Still Active,24.94
CUST04797,2025-11-14,2025-11,Basic,9.76,Asia Pacific,Paid Ads,35-44,0.5,1,2,1,1,7.5,0,Still Active,73.2
CUST04798,2025-10-17,2025-10,Basic,9.82,Latin America,Partnership,45-54,1.4,3,0,0,1,5.0,1,Too Expensive,49.1
CUST04799,2025-10-11,2025-10,Premium,39.22,Asia Pacific,Organic Search,35-44,3.3,2,1,0,0,8.6,0,Still Active,337.29
CUST04800,2025-08-05,2025-08,Basic,9.63,Europe,Organic Search,25-34,2.2,2,1,0,0,0.7,1,Too Expensive,6.74
CUST04801,2026-01-01,2026-01,Standard,19.82,North America,Paid Ads,25-34,0.6,3,1,0,0,0.5,1,Technical Issues,9.91
CUST04802,2024-12-29,2024-12,Premium,38.76,North America,Social Media,18-24,1.1,2,0,1,0,18.0,0,Still Active,697.68
CUST04803,2024-08-13,2024-08,Basic,9.97,North America,Referral,25-34,7.0,1,0,1,1,15.8,1,Too Expensive,157.53
CUST04804,2026-06-05,2026-06,Basic,9.9,Europe,Paid Ads,55+,3.1,2,0,1,1,0.8541392904073587,0,Still Active,8.46
CUST04805,2025-09-29,2025-09,Premium,38.3,Europe,Organic Search,35-44,1.6,3,2,0,1,9.0,0,Still Active,344.7
CUST04806,2024-09-18,2024-09,Premium,38.11,Latin America,Organic Search,25-34,0.7,3,0,1,1,21.38633377135348,0,Still Active,815.03
CUST04807,2025-09-06,2025-09,Standard,19.13,Asia Pacific,Paid Ads,25-34,5.2,9,0,1,1,9.789750328515112,0,Still Active,187.28
CUST04808,2026-04-02,2026-04,Standard,19.77,North America,Paid Ads,18-24,3.9,2,0,1,1,2.9566360052562417,0,Still Active,58.45
CUST04809,2025-03-09,2025-03,Premium,39.45,North America,Referral,25-34,3.6,2,0,0,1,15.7,0,Still Active,619.36
CUST04810,2024-12-06,2024-12,Basic,9.79,Europe,Referral,25-34,4.1,1,0,1,1,18.791064388961892,0,Still Active,183.96
CUST04811,2025-03-31,2025-03,Premium,38.35,North America,Partnership,25-34,1.9,1,0,1,1,15.0,0,Still Active,575.25
CUST04812,2025-04-07,2025-04,Standard,19.44,Asia Pacific,Organic Search,25-34,5.2,0,2,1,0,14.783180026281208,0,Still Active,287.39
CUST04813,2025-07-02,2025-07,Standard,19.53,Europe,Paid Ads,18-24,3.1,1,0,0,1,11.957950065703022,0,Still Active,233.54
CUST04814,2024-08-26,2024-08,Premium,39.93,North America,Paid Ads,35-44,2.5,1,1,0,1,22.1,0,Still Active,882.45
CUST04815,2025-07-16,2025-07,Premium,38.43,Europe,Referral,35-44,3.4,2,0,0,1,11.498028909329829,0,Still Active,441.87
CUST04816,2024-09-15,2024-09,Basic,9.67,Europe,Paid Ads,45-54,4.2,5,0,0,1,5.3,1,Technical Issues,51.25
CUST04817,2025-05-28,2025-05,Basic,9.81,Asia Pacific,Partnership,25-34,2.3,2,0,1,1,13.1,0,Still Active,128.51
CUST04818,2025-10-22,2025-10,Standard,19.2,North America,Referral,45-54,2.9,3,0,1,1,8.278580814717477,0,Still Active,158.95
CUST04819,2025-03-30,2025-03,Standard,19.17,Asia Pacific,Organic Search,35-44,9.3,4,0,1,1,15.0,0,Still Active,287.55
CUST04820,2024-08-02,2024-08,Standard,19.43,Europe,Organic Search,25-34,0.5,2,3,0,0,22.9,0,Still Active,444.95
CUST04821,2025-02-18,2025-02,Premium,39.03,Asia Pacific,Social Media,25-34,1.2,3,0,0,0,16.36005256241787,0,Still Active,638.53
CUST04822,2025-02-09,2025-02,Premium,39.37,North America,Referral,25-34,0.6,3,0,0,1,16.655716162943495,0,Still Active,655.74
CUST04823,2025-09-01,2025-09,Basic,9.87,Europe,Organic Search,25-34,3.3,5,0,0,1,9.95400788436268,0,Still Active,98.25
CUST04824,2025-02-16,2025-02,Basic,9.92,Europe,Organic Search,18-24,0.1,2,0,1,1,16.4,0,Still Active,162.69
CUST04825,2024-11-11,2024-11,Standard,19.33,Europe,Referral,45-54,5.1,2,0,1,1,19.6,0,Still Active,378.87
CUST04826,2026-01-17,2026-01,Standard,19.49,Asia Pacific,Referral,18-24,2.8,3,0,0,1,5.4,0,Still Active,105.25
CUST04827,2025-05-13,2025-05,Standard,19.85,Europe,Organic Search,25-34,5.0,2,1,0,1,13.6,0,Still Active,269.96
CUST04828,2025-03-27,2025-03,Standard,19.45,Asia Pacific,Paid Ads,25-34,2.2,5,2,0,0,2.0,1,Technical Issues,38.9
CUST04829,2026-03-10,2026-03,Standard,19.13,North America,Paid Ads,35-44,2.9,1,0,1,0,3.7,0,Still Active,70.78
CUST04830,2025-04-25,2025-04,Basic,9.71,Asia Pacific,Partnership,45-54,5.0,4,0,0,1,14.19185282522996,0,Still Active,137.8
CUST04831,2025-07-11,2025-07,Basic,9.88,North America,Organic Search,55+,1.0,0,0,1,1,11.662286465177397,0,Still Active,115.22
CUST04832,2024-08-06,2024-08,Standard,19.46,Asia Pacific,Referral,18-24,0.5,2,0,1,1,22.798948751642573,0,Still Active,443.67
CUST04833,2025-12-07,2025-12,Basic,9.61,Latin America,Paid Ads,25-34,2.8,1,0,1,1,6.767411300919842,0,Still Active,65.03
CUST04834,2025-11-09,2025-11,Basic,9.96,North America,Organic Search,45-54,2.3,2,0,1,1,7.687253613666228,0,Still Active,76.57
CUST04835,2025-04-16,2025-04,Basic,9.64,Europe,Paid Ads,25-34,1.9,2,1,1,0,14.487516425755585,0,Still Active,139.66
CUST04836,2025-07-12,2025-07,Standard,19.51,Europe,Organic Search,35-44,5.5,4,1,1,0,11.6,0,Still Active,226.32
CUST04837,2025-02-02,2025-02,Basic,9.67,North America,Referral,55+,3.1,2,0,1,1,16.88567674113009,0,Still Active,163.28
CUST04838,2025-12-06,2025-12,Premium,38.82,Europe,Referral,35-44,0.3,1,0,1,1,6.8,0,Still Active,263.98
CUST04839,2024-07-23,2024-07,Standard,19.63,North America,Organic Search,18-24,3.8,3,0,1,1,23.258869908015768,0,Still Active,456.57
CUST04840,2026-02-27,2026-02,Standard,19.47,Asia Pacific,Organic Search,45-54,4.0,3,1,1,1,4.073587385019711,0,Still Active,79.31
CUST04841,2026-02-14,2026-02,Standard,19.09,Asia Pacific,Social Media,55+,1.0,4,0,0,1,4.5,0,Still Active,85.9
CUST04842,2025-07-28,2025-07,Basic,9.74,Asia Pacific,Organic Search,35-44,1.0,2,1,1,1,11.1,0,Still Active,108.11
CUST04843,2025-01-11,2025-01,Standard,19.29,Europe,Paid Ads,25-34,1.1,2,1,0,0,17.6,0,Still Active,339.5
CUST04844,2026-04-25,2026-04,Premium,39.25,Asia Pacific,Paid Ads,55+,2.6,1,0,1,1,2.2,0,Still Active,86.35
CUST04845,2024-12-06,2024-12,Standard,19.17,North America,Partnership,55+,5.6,4,2,1,0,18.791064388961892,0,Still Active,360.22
CUST04846,2025-01-07,2025-01,Premium,39.15,Europe,Paid Ads,55+,1.3,2,2,0,1,17.7,0,Still Active,692.96
CUST04847,2025-06-14,2025-06,Standard,19.44,Europe,Referral,25-34,6.4,2,1,0,1,12.5,0,Still Active,243.0
CUST04848,2026-06-13,2026-06,Basic,9.89,Latin America,Organic Search,45-54,1.1,4,2,0,0,0.5913272010512484,0,Still Active,5.85
CUST04849,2024-08-18,2024-08,Basic,9.66,Asia Pacific,Organic Search,35-44,4.1,1,0,1,1,22.4,0,Still Active,216.38
CUST04850,2025-04-08,2025-04,Standard,19.09,Europe,Organic Search,25-34,0.8,2,0,0,0,14.750328515111695,0,Still Active,281.58
CUST04851,2026-04-19,2026-04,Basic,9.53,Asia Pacific,Paid Ads,35-44,1.1,2,1,0,1,2.3981603153745072,0,Still Active,22.85
CUST04852,2024-12-06,2024-12,Basic,9.72,North America,Referral,35-44,1.5,4,1,1,1,18.791064388961892,0,Still Active,182.65
CUST04853,2024-09-05,2024-09,Premium,39.03,Asia Pacific,Referral,45-54,0.6,1,3,0,0,21.8,0,Still Active,850.85
CUST04854,2025-09-29,2025-09,Basic,9.68,Europe,Paid Ads,45-54,1.2,0,1,1,0,1.9,1,Technical Issues,18.39
CUST04855,2026-05-15,2026-05,Basic,9.88,North America,Referral,25-34,1.0,2,0,0,1,1.5,0,Still Active,14.82
CUST04856,2025-12-03,2025-12,Premium,39.32,Europe,Organic Search,25-34,1.9,1,1,1,0,6.898817345597897,0,Still Active,271.26
CUST04857,2024-09-19,2024-09,Premium,39.12,Europe,Organic Search,25-34,4.1,1,0,0,0,21.353482260183966,0,Still Active,835.35
CUST04858,2024-10-18,2024-10,Basic,9.8,Europe,Social Media,45-54,0.8,5,1,1,1,9.2,1,Technical Issues,90.16
CUST04859,2024-08-06,2024-08,Premium,39.52,Europe,Referral,18-24,1.9,2,1,1,1,22.798948751642573,0,Still Active,901.01
CUST04860,2025-01-08,2025-01,Premium,39.21,Europe,Referral,35-44,0.9,1,0,1,0,17.7,0,Still Active,694.02
CUST04861,2024-07-23,2024-07,Basic,9.6,Asia Pacific,Paid Ads,35-44,7.5,1,1,0,0,23.258869908015768,0,Still Active,223.29
CUST04862,2025-12-23,2025-12,Basic,9.69,Asia Pacific,Paid Ads,55+,1.6,3,0,1,1,6.2,0,Still Active,60.08
CUST04863,2025-08-21,2025-08,Basic,9.56,North America,Organic Search,25-34,2.5,5,2,1,1,10.3,0,Still Active,98.47
CUST04864,2024-12-16,2024-12,Standard,19.86,Latin America,Social Media,35-44,1.3,4,3,0,1,18.462549277266753,0,Still Active,366.67
CUST04865,2024-09-09,2024-09,Basic,9.6,Europe,Referral,55+,3.1,1,0,1,0,21.681997371879106,0,Still Active,208.15
CUST04866,2024-12-17,2024-12,Premium,39.19,Asia Pacific,Organic Search,35-44,3.3,4,0,1,1,18.4,0,Still Active,721.1
CUST04867,2026-03-11,2026-03,Standard,19.04,Europe,Social Media,18-24,2.4,2,0,1,1,3.679369250985545,0,Still Active,70.06
CUST04868,2026-01-13,2026-01,Standard,19.31,North America,Paid Ads,25-34,1.8,3,0,1,1,5.551905387647832,0,Still Active,107.21
CUST04869,2025-03-21,2025-03,Premium,39.78,North America,Social Media,45-54,2.2,2,1,1,1,15.3,0,Still Active,608.63
CUST04870,2024-08-23,2024-08,Premium,39.58,Asia Pacific,Organic Search,25-34,8.0,4,2,1,1,22.2,0,Still Active,878.68
CUST04871,2026-06-18,2026-06,Basic,9.54,Europe,Organic Search,35-44,6.3,2,0,1,1,0.5,0,Still Active,4.77
CUST04872,2024-07-17,2024-07,Basic,9.77,Asia Pacific,Organic Search,35-44,2.1,1,1,1,1,4.5,1,Too Expensive,43.96
CUST04873,2025-09-17,2025-09,Standard,19.37,Europe,Organic Search,55+,3.1,3,1,1,1,9.4,0,Still Active,182.08
CUST04874,2025-12-25,2025-12,Basic,9.56,North America,Social Media,25-34,2.4,3,0,1,0,6.176084099868594,0,Still Active,59.04
CUST04875,2026-01-28,2026-01,Standard,19.81,North America,Referral,35-44,7.9,2,1,0,1,5.059132720105125,0,Still Active,100.22
CUST04876,2024-12-12,2024-12,Standard,19.86,Asia Pacific,Referral,18-24,1.2,2,2,1,0,18.593955321944808,0,Still Active,369.28
CUST04877,2024-08-07,2024-08,Premium,39.0,North America,Social Media,25-34,1.7,2,1,1,0,22.766097240473062,0,Still Active,887.88
CUST04878,2024-07-10,2024-07,Basic,9.59,Asia Pacific,Organic Search,25-34,0.6,1,1,0,0,23.68593955321945,0,Still Active,227.15
CUST04879,2025-03-18,2025-03,Standard,19.41,North America,Partnership,45-54,1.7,1,0,1,1,15.4,0,Still Active,298.91
CUST04880,2026-04-18,2026-04,Basic,9.51,Asia Pacific,Partnership,45-54,1.7,3,0,1,1,2.4,0,Still Active,22.82
CUST04881,2025-09-28,2025-09,Standard,19.69,North America,Paid Ads,25-34,4.8,4,0,1,1,9.067017082785808,0,Still Active,178.53
CUST04882,2024-09-25,2024-09,Basic,9.94,North America,Organic Search,25-34,3.1,1,0,1,0,21.156373193166885,0,Still Active,210.29
CUST04883,2025-07-24,2025-07,Premium,38.02,Europe,Referral,35-44,1.8,3,2,0,0,11.2,0,Still Active,425.82
CUST04884,2025-05-03,2025-05,Basic,9.82,Europe,Paid Ads,35-44,1.5,2,2,0,1,1.8,1,No Longer Needed,17.68
CUST04885,2024-12-08,2024-12,Standard,19.08,North America,Social Media,35-44,3.3,1,0,0,1,18.7,0,Still Active,356.8
CUST04886,2025-02-06,2025-02,Basic,9.61,Latin America,Organic Search,55+,1.3,3,1,1,1,1.3,1,Not Enough Content Use,12.49
CUST04887,2026-01-01,2026-01,Basic,9.76,North America,Paid Ads,45-54,2.2,3,0,1,1,5.9,0,Still Active,57.58
CUST04888,2025-03-31,2025-03,Standard,19.31,Europe,Paid Ads,25-34,2.2,3,1,1,0,15.0,0,Still Active,289.65
CUST04889,2026-04-29,2026-04,Basic,9.49,North America,Organic Search,25-34,3.0,2,0,0,1,2.0696452036793693,0,Still Active,19.64
CUST04890,2025-10-15,2025-10,Basic,9.98,North America,Paid Ads,35-44,1.2,0,1,0,1,8.5,0,Still Active,84.83
CUST04891,2025-12-21,2025-12,Basic,9.58,Europe,Organic Search,45-54,1.3,3,1,0,1,6.3,0,Still Active,60.35
CUST04892,2024-09-15,2024-09,Standard,19.52,North America,Paid Ads,25-34,1.0,3,0,1,1,21.48488830486202,0,Still Active,419.39
CUST04893,2024-10-24,2024-10,Standard,19.51,Asia Pacific,Social Media,35-44,0.2,1,1,1,1,20.2,0,Still Active,394.1
CUST04894,2025-05-22,2025-05,Basic,9.96,North America,Organic Search,18-24,1.4,2,1,1,1,13.3,0,Still Active,132.47
CUST04895,2024-07-06,2024-07,Standard,19.76,Asia Pacific,Social Media,55+,1.2,3,0,1,1,23.8,0,Still Active,470.29
CUST04896,2024-07-11,2024-07,Basic,9.77,North America,Organic Search,45-54,7.1,5,0,0,1,23.653088042049934,0,Still Active,231.09
CUST04897,2026-03-31,2026-03,Standard,19.73,North America,Referral,25-34,2.3,3,0,0,0,3.0,0,Still Active,59.19
CUST04898,2025-04-28,2025-04,Basic,9.91,North America,Partnership,25-34,0.7,2,2,1,0,14.09329829172142,0,Still Active,139.66
CUST04899,2024-09-16,2024-09,Standard,19.31,Asia Pacific,Paid Ads,18-24,0.7,0,0,0,1,21.45203679369251,0,Still Active,414.24
CUST04900,2025-04-24,2025-04,Basic,9.55,Europe,Partnership,45-54,3.3,3,0,0,1,14.2,0,Still Active,135.61
CUST04901,2025-05-24,2025-05,Premium,39.61,Asia Pacific,Paid Ads,45-54,5.2,4,4,0,1,13.2,0,Still Active,522.85
CUST04902,2025-04-24,2025-04,Basic,9.59,Europe,Paid Ads,35-44,0.3,4,0,0,1,14.2,0,Still Active,136.18
CUST04903,2026-03-12,2026-03,Basic,9.66,Asia Pacific,Social Media,18-24,2.0,3,0,0,1,3.6,0,Still Active,34.78
